연번,학교급,시군명,읍면동,설립별,학교명,신설휴원,학급수,학생수,우편번호,주소,연락처,팩스번호,비고
487,초등학교,천안,성황동,공립,천안초등학교,,20,373,31122,충남 천안시 동남구 중앙로 169,041-568-0747,041-568-0763,
488,초등학교,천안,오룡동,공립,천안중앙초등학교,휴교,0,0,31129,충남 천안시 동남구 영성로 73,041-552-3562,041-552-3564,2024-03-01자 휴교
489,초등학교,천안,원성동,공립,천안남산초등학교,,18,365,31132,충남 천안시 동남구 버들1길 30,041-565-3833,041-551-8102,
490,초등학교,천안,성정동,공립,천안성정초등학교,,16,240,31141,충남 천안시 서북구 성정7길 3,041-577-4102,041-577-4108,
491,초등학교,천안,다가동,공립,천안일봉초등학교,,19,354,31154,충남 천안시 동남구 다가2길 3,041-579-8450,041-579-8458,
492,초등학교,천안,백석동,공립,환서초등학교,,77,1945,31097,충남 천안시 서북구 한들2로 34-41,041-552-9858,041-553-4384,
493,초등학교,천안,부대동,공립,천안부대초등학교,,15,246,31080,충남 천안시 서북구 공대길 37,041-568-8296,041-555-6059,
494,초등학교,천안,업성동,공립,천안업성초등학교,,6,43,31076,충남 천안시 서북구 업성5길 20,041-583-3736,041-583-0600,
495,초등학교,천안,청수동,공립,천안청수초등학교,,16,287,31190,충남 천안시 동남구 청수로 35-3,041-551-8951,041-551-8954,
496,초등학교,천안,청당동,공립,천안청당초등학교,,49,1248,31211,충남 천안시 동남구 청당2길 94,041-523-2591,041-523-2589,
497,초등학교,천안,원성동,공립,천안신안초등학교,,30,593,31125,충남 천안시 동남구 원성25길 21,041-622-7601,041-622-7604,
498,초등학교,천안,안서동,공립,안서초등학교,,11,210,31066,충남 천안시 동남구 중암3길 10,041-551-4532,041-551-4533,
499,초등학교,천안,봉명동,공립,천안봉명초등학교,,16,273,31151,충남 천안시 동남구 봉명2길 11,041-576-3232,041-576-3235,
500,초등학교,천안,구성동,공립,천안구성초등학교,,17,336,31194,충남 천안시 동남구 청수로 126,041-565-5193,041-567-0828,
501,초등학교,천안,성정동,공립,천안서초등학교,,25,416,31134,충남 천안시 서북구 서부16길 27,041-620-3802,041-575-2505,
502,초등학교,천안,봉명동,공립,천안봉서초등학교,,24,477,31148,충남 천안시 동남구 봉서10길 12,041-577-8520,041-574-8584,
503,초등학교,천안,쌍용동,공립,천안미라초등학교,,14,256,31155,충남 천안시 서북구 미라2길 13,041-571-4273,041-571-4272,
504,초등학교,천안,쌍용동,공립,천안쌍용초등학교,,22,454,31166,충남 천안시 서북구 쌍용6길 9,041-571-8614,041-571-8613,
505,초등학교,천안,신부동,공립,천안신부초등학교,,28,528,31119,충남 천안시 동남구 터미널5길 30,041-563-8246,041-562-8248,
506,초등학교,천안,신방동,공립,천안신용초등학교,,26,559,31184,충남 천안시 동남구 새말1길 29,041-573-6106,041-573-6109,
507,초등학교,천안,쌍용동,공립,천안용암초등학교,,22,479,31166,충남 천안시 서북구 월봉로 147,041-577-0382,041-577-0387,
508,초등학교,천안,쌍용동,공립,천안월봉초등학교,,30,583,31171,충남 천안시 서북구 월봉4로 120-8,041-577-1816,041-577-1818,
509,초등학교,천안,두정동,공립,천안부성초등학교,,26,585,31100,충남 천안시 서북구 부성1길 16,041-561-0491,041-555-1529,
510,초등학교,천안,신방동,공립,천안신촌초등학교,,11,155,31177,충남 천안시 동남구 신촌4로 9,041-577-6852,041-577-6855,
511,초등학교,천안,용곡동,공립,천안용곡초등학교,,29,650,31185,충남 천안시 동남구 새말1길 73,041-569-6182,041-569-6187,
512,초등학교,천안,용곡동,공립,천안용소초등학교,,25,589,31184,충남 천안시 동남구 일봉로 82-18,041-579-8142,041-579-8139,
513,초등학교,천안,백석동,공립,천안백석초등학교,,30,668,31158,충남 천안시 서북구 백석3로 98,041-622-8485,041-622-8488,
514,초등학교,천안,두정동,공립,천안오성초등학교,,45,942,31090,충남 천안시 서북구 오성5길 23,041-522-6091,041-522-6110,
515,초등학교,천안,두정동,공립,천안두정초등학교,,39,816,31103,충남 천안시 서북구 두정역서1길 10,041-622-9577,041-622-9582,
516,초등학교,천안,쌍용동,공립,천안수곡초등학교,,25,576,31175,충남 천안시 서북구 수곡로 19-32 ,041-576-6028,041-577-2788,
517,초등학교,천안,불당동,공립,천안불당초등학교,,46,1099,31164,충남 천안시 서북구 불당4로 39-21,041-622-2091,041-622-2097,
518,초등학교,천안,불당동,공립,천안서당초등학교,,34,764,31165,충남 천안시 서북구 불당11로 63,041-558-6012,041-558-6020,
519,초등학교,천안,두정동,공립,천안신대초등학교,,24,496,31102,충남 천안시 서북구 성정두정로 130,041-558-0641,041-558-0644,
520,초등학교,천안,와촌동,공립,천안와촌초등학교,,12,198,31152,충남 천안시 서북구 와촌4길 16,041-579-9081,041-579-9087,
521,초등학교,천안,용곡동,공립,천안청룡초등학교,,25,587,31202,충남 천안시 동남구 풍세로 801-28,041-579-9530,041-579-9532,
522,초등학교,천안,구성동,공립,천안삼거리초등학교,,22,448,31195,충남 천안시 동남구 충절로 340 ,041-569-1392,041-569-1396,
523,초등학교,천안,쌍용동,공립,천안쌍정초등학교,,21,446,31179,충남 천안시 서북구 충무로 5-44,041-578-9384,041-578-9388,
524,초등학교,천안,신방동,공립,천안새샘초등학교,,43,1048,31207,충남 천안시 동남구 통정9로 58,041-413-2300,041-413-2310,
525,초등학교,천안,청수동,공립,천안가온초등학교,,37,855,31200,충남 천안시 동남구 청수14로 21,041-522-7317,041-522-1735,
526,초등학교,천안,차암동,공립,천안차암초등학교,,59,1309,31085,충남 천안시 서북구 스마일시티1로 50,041-413-3502,041-413-3504,
527,초등학교,천안,불당동,공립,천안불무초등학교,,75,1979,31156,충남 천안시 서북구 불당23로 29,041-567-0800,041-565-9976,
528,초등학교,천안,불당동,공립,천안아름초등학교,,76,2081,31156,충남 천안시 서북구 불당27길 1,041-418-9650,041-418-9655,
529,초등학교,천안,백석동,공립,천안한들초등학교,,32,616,31096,충남 천안시 서북구 한들2로 33,041-551-5803,041-551-5806,
530,초등학교,천안,성성동,공립,천안성성초등학교,,59,1485,31078,충남 천안시 서북구 성성10길 77,041-569-0371,041-569-0373,
531,초등학교,천안,신부동,공립,천안희망초등학교,,47,945,31115,충남 천안시 동남구 단대로 21-7,041-622-4100,041-622-6424,
532,초등학교,천안,불당동,공립,천안호수초등학교,,27,565,31168,충남 천안시 서북구 공원로 140,041-533-5362,041-533-5366,
533,초등학교,천안,성성동,공립,천안가람초등학교,,57,1346,31078,충남 천안시 서북구 성성6로 47-11,041-415-2470,041-415-2490,
534,초등학교,천안,청당동,공립,천안능수초등학교,,22,470,31212,충남 천안시 동남구 청당용평로 112,041-414-2582,041-414-2590,
535,초등학교,천안,풍세면,공립,풍세초등학교,,16,296,31217,충남 천안시 동남구 풍세면 풍세2길 5,041-566-7006,041-566-7444,
536,초등학교,천안,풍세면,공립,용정초등학교,,6,88,31214,충남 천안시 동남구 풍세면 용정길 8-7,041-566-7184,041-566-0374,
537,초등학교,천안,풍세면,공립,미죽초등학교,,6,94,31215,충남 천안시 동남구 풍세면 미죽2길 7,041-566-6238,041-566-0118,
538,초등학교,천안,광덕면,공립,광덕초등학교,,7,50,31221,충남 천안시 동남구 광덕면 신흥리3길 36,041-567-0347,041-568-2613,
539,초등학교,천안,광덕면,공립,행정초등학교,,6,12,31223,충남 천안시 동남구 광덕면 광덕로 534,041-566-6503,041-566-0093,
540,초등학교,천안,광덕면,공립,보산원초등학교,,6,36,31218,충남 천안시 동남구 광덕면 보산원2길 33,041-567-0344,041-568-2976,
541,초등학교,천안,목천읍,공립,목천초등학교,,8,96,31231,충남 천안시 동남구 목천읍 서리2길 31,041-557-3342,041-556-8896,
542,초등학교,천안,목천읍,공립,신계초등학교,,12,172,31233,충남 천안시 동남구 목천읍 천정1길 243-9,041-557-1291,041-557-8892,
543,초등학교,천안,목천읍,공립,도장초등학교,,6,46,31225,충남 천안시 동남구 목천읍 도장1길 73 ,041-566-6433,041-566-0094,
544,초등학교,천안,목천읍,공립,천안부영초등학교,,12,237,31226,충남 천안시 동남구 목천읍 삼성5길 22-14,041-565-1371,041-565-1374,
545,초등학교,천안,목천읍,공립,신흥초등학교,,15,326,31233,충남 천안시 동남구 목천읍 신계5길 27 ,041-557-0382,041-557-0385,
546,초등학교,천안,북면,공립,위례초등학교,,5,36,31238,충남 천안시 동남구 북면 오곡2길 6-13,041-554-7365,041-554-3534,벽지
547,초등학교,천안,북면,공립,은석초등학교,,6,36,31242,충남 천안시 동남구 북면 용암3길 10,041-553-3081,041-553-3439,
548,초등학교,천안,성남면,공립,성남초등학교,,6,42,31248,충남 천안시 동남구 성남면 대흥신덕길 95,041-553-0032,041-553-8894,
549,초등학교,천안,성남면,공립,신사초등학교,,6,27,31245,충남 천안시 동남구 성남면 신사대화로 155,041-553-0014,041-553-8890,
550,초등학교,천안,수신면,공립,수신초등학교,,6,28,31251,충남 천안시 동남구 수신면 수신로 459,041-522-0101,041-522-0105,
551,초등학교,천안,병천면,공립,병천초등학교,,7,113,31254,충남 천안시 동남구 병천면 병천2로 35,041-564-1021,041-561-9661,
552,초등학교,천안,동면,공립,천동초등학교,,7,15,31258,충남 천안시 동남구 동면 동산1길 59,041-523-4012,041-523-4006,
553,초등학교,천안,성환읍,공립,성환초등학교,,22,447,31015,충남 천안시 서북구 성환읍 성환12길 37,041-581-9555,041-581-0267,
554,초등학교,천안,성환읍,공립,성신초등학교,,8,104,31014,충남 천안시 서북구 성환읍 성환12길 7,041-581-2815,041-581-0130,
555,초등학교,천안,성환읍,공립,대홍초등학교,,6,29,31005,충남 천안시 서북구 성환읍 잠실길 4,041-581-2700,041-581-5088,
556,초등학교,천안,성환읍,공립,신가초등학교,,6,42,31001,충남 천안시 서북구 성환읍 성환신흥2길 2,041-581-3860,041-581-0131,
557,초등학교,천안,성환읍,공립,신방초등학교,,6,53,31000,충남 천안시 서북구 성환읍 신방로 73,041-581-2314,041-581-7753,
558,초등학교,천안,성환읍,공립,도하초등학교,,6,44,31005,충남 천안시 서북구 성환읍 연암로 382,041-581-5140,041-581-0684,
559,초등학교,천안,직산읍,공립,직산초등학교,,8,104,31032,충남 천안시 서북구 직산읍 직산안길 79,041-581-3706,041-581-0683,
560,초등학교,천안,직산읍,공립,삼은초등학교,,24,459,31037,충남 천안시 서북구 직산읍 삼은2길 11,041-583-3915,041-583-8587,
561,초등학교,천안,직산읍,공립,양당초등학교,,8,114,31029,충남 천안시 서북구 직산읍 양당1길 9-12,041-584-0015,041-584-0016,
562,초등학교,천안,성거읍,공립,성거초등학교,,26,510,31046,충남 천안시 서북구 성거읍 소댕이3길 606-21,041-622-7849,041-622-4749,
563,초등학교,천안,성거읍,공립,소망초등학교,,23,445,31048,충남 천안시 서북구 성거읍 역전말3길 102 ,041-587-0064,041-587-0071,
564,초등학교,천안,입장면,공립,입장초등학교,,12,144,31055,충남 천안시 서북구 입장면 하장4길 19,041-585-3992,041-585-3997,
565,초등학교,천안,입장면,공립,양대초등학교,,6,41,31055,충남 천안시 서북구 입장면 성진로 858,041-584-5077,041-583-9175,
566,초등학교,공주,중동,공립,공주중동초등학교,,10,130,32563,충남 공주시 웅진로 146-5,041-850-9693,041-856-4978,
567,초등학교,공주,중학동,공립,공주금학초등학교,,7,50,32564,충남 공주시 공주고담길 19,041-858-1460,041-854-2052,
568,초등학교,공주,태봉동,공립,태봉초등학교,,6,29,32600,충남 공주시 원태봉길57(태봉동),041-852-8007,041-855-1561,
569,초등학교,공주,봉황동,공립,공주봉황초등학교,,7,74,32549,충남 공주시 오거리길5,041-854-2203,041-856-9360,
570,초등학교,공주,신기동,공립,효포초등학교,,7,30,32596,충남 공주시 전진배길 313(신기동),041-854-5374,041-854-5372,
571,초등학교,공주,신관동,공립,신관초등학교,,24,461,32576,충남 공주시 번영1로 97-13,041-856-1901,041-858-3544,
572,초등학교,공주,교동,공립,공주교동초등학교,,8,123,32542,충남 공주시 용당길 69-6,041-854-3927,041-854-3928,
573,초등학교,공주,신관동,공립,공주신월초등학교,,45,1072,32579,충남 공주시 번영1로 193(신관동),041-881-5013,041-881-5015,
574,초등학교,공주,유구읍,공립,유구초등학교,,7,75,32506,충남 공주시 유구읍 유구초교길 12,041-841-2302,041-841-2303,
575,초등학교,공주,유구읍,공립,구산초등학교,,6,34,32508,충남 공주시 유구읍 유구마곡사로 61-1,041-841-8588,041-841-6938,
576,초등학교,공주,이인면,공립,이인초등학교,,7,37,32607,충남 공주시 이인면 은행길 56,041-857-5052,041-857-9338,
577,초등학교,공주,탄천면,공립,탄천초등학교,,7,30,32609,충남 공주시 탄천면 통산로 168,041-854-1625,041-854-5161,
578,초등학교,공주,계룡면,공립,계룡초등학교,,6,40,32616,충남 공주시 계룡면 영규대사로 459,041-857-5023,041-857-5025,
579,초등학교,공주,계룡면,공립,경천초등학교,,6,15,32619,충남 공주시 계룡면 신원사로112,041-852-4030,041-855-7566,
580,초등학교,공주,반포면,공립,반포초등학교,,8,38,32622,충남 공주시 반포면 반포초교길 97,041-857-7010,041-857-7011,
581,초등학교,공주,반포면,공립,학봉초등학교,,6,23,32626,충남 공주시 반포면 동학사 1로 141-10,042-825-4069,042-825-9030,
582,초등학교,공주,의당면,공립,의당초등학교,,7,45,32518,충남 공주시 의당면 의당초교길 49,041-852-0010,041-855-1565,
583,초등학교,공주,의당면,공립,수촌초등학교,,7,44,32519,충남 공주시 의당면 윗태실길 1-8,041-854-4052,041-855-1677,
584,초등학교,공주,정안면,공립,정안초등학교,,6,38,32512,충남 공주시 정안면 내촌리 정안중앙길79,041-858-6004,041-858-4384,
585,초등학교,공주,정안면,공립,석송초등학교,,6,52,32513,충남 공주시 정안면 마래섭들길56,041-858-0384,041-858-6666,
586,초등학교,공주,우성면,공립,우성초등학교,,7,41,32531,충남 공주시 우성면 동대리길 33,041-853-2481,041-853-2485,
587,초등학교,공주,우성면,공립,귀산초등학교,,6,50,32528,충남 공주시 우성면 귀산길 81-15,041-854-7304,041-854-7306,
588,초등학교,공주,우성면,공립,상서초등학교,,7,49,32530,충남 공주시 우성면 우성길 137-37,041-854-0544,041-854-0545,
